ID,rel_docs
116,19504 1595 2820740 4430575 38845 289281 6375228 1614471 6184906 181849 1777 7486838 750375 1086375 5140 1385087 4788678 1983 1221936 360613 61892 7809789 304661 2813801 6466 3612096 6956664 13081 7585864 103693 16865 421371 
117,7971040 81863 4922802 451877 7255890 81041 3579260 465666 1555563 4301439 1795476 327335 27928 6223374 8733151 6345137 272576 6223334 4273021 236120 1083580 1405040 7030994 240347 4252019 858534 1083584 42533 1259350 5596035 539327 1325457 
118,28105 797280 2911721 7939508 2918992 5860853 3604943 7073665 2922542 29168 706862 5003035 237267 589466 2922544 58532 5993427 700311 2682565 28369 1443845 259009 48680 691784 225982 3617384 5014475 5834416 2922466 708126 1285278 214330 
119,204738 444678 6202067 4187657 130357 4169542 737412 7587205 712042 883053 4349388 8742552 4412986 6492941 3444773 8561609 7763652 4232638 8251964 554113 382035 47084 8438662 8743521 2433386 5109748 130339 3809746 1293964 27303 3080097 259738 
120,2155279 152157 823513 5054354 1318818 8300819 1813165 2460010 247576 4665130 8043165 4339568 2020374 7393788 4756055 4915779 3963577 3203490 5565037 1497183 1654734 6270380 4087146 1444912 5425607 7083995 995485 6190601 512590 2248534 5064093 3973289 
121,38840 4185877 5245871 208122 5331135 5779378 6925617 3715996 6334497 1080507 5864537 1218195 5342552 1056219 3973745 4132855 9190441 1849076 5207203 5225383 6593672 7138697 13911 5067157 2588528 6374937 4379510 4419872 5194120 5194139 7398985 314601 
122,142665 5402817 8240142 4885529 4326235 8011635 976377 324873 1831632 8613758 5250722 378206 4954405 1987643 1602054 1119387 8501459 11136 4600930 286439 1221259 665831 6380830 3544719 211765 8945302 5270749 8505876 4902380 802817 80312 104493 
123,769604 8951012 69209 25559 360243 5545734 566385 89135 6022343 44491 72316 1393516 5342885 2794889 4384588 5527826 643909 2463 4598 1598091 1504030 980181 72592 3571481 117242 3999803 7586271 684638 315612 12225 5407890 8094285 
124,8676163 2828818 2031552 81538 243494 2471043 1490771 2786891 941712 4669336 5767496 7178257 3598223 102619 81542 96279 1104557 7641896 7038685 54948 1296401 4886443 9034193 81549 31381 2762249 8460057 6871800 2789165 3960692 8084125 247597 
125,40290 7798937 2367569 5118092 2210062 4452210 5258723 7259868 5449937 8659965 7073184 6914468 2494982 1013484 3427338 1645966 387413 4565444 234333 538260 1113465 6113723 224194 918701 2351078 3011791 5119602 1091221 1672295 7647718 5558916 7820527 
126,4899901 45270 4503671 5034460 416055 5407649 5035609 1687824 2136269 43257 116339 1906496 81681 8699066 20095 5951279 604938 8590 8319223 7399164 1432071 3784473 243094 20638 72625 1394091 6179551 7674864 241280 1144844 5489347 8551543 
127,4091610 343240 63889 5423301 622282 338553 8469518 7687843 8538205 8536816 8538267 8535975 8538210 8533802 8538217 8538154 8536003 8537510 8536005 8538200 8536837 8535948 8535782 8535804 8535963 8535968 8538243 8535943 8535987 8538242 8538224 8538160 
128,282499 7066704 1684068 114864 8681901 8024360 1022690 4525127 6994120 104242 7555286 7540471 7082268 5545355 7009750 8008411 7413723 351505 3939 221598 5150293 304544 3175179 8168673 1094397 5059945 2633526 4610495 110901 6179122 144162 5855355 
129,2233715 3989274 2307367 4867433 7376630 603845 8695895 2010 3847350 100573 3990177 5806344 140078 3964576 2021 710084 3990622 394695 7039062 2006 768354 1325505 3571444 5622454 206642 4821256 28393 6574 710531 2322560 9019507 523476 
130,339196 266748 349694 212173 5884031 4427848 1335768 3473869 92360 264042 1270217 294990 7466287 583904 3589249 4135736 3801639 575862 1353715 8847910 3929554 342385 6556527 6942333 6484562 4155794 817145 3196884 364925 4017409 4241926 2571472 
131,1352618 1451801 3594987 2552003 7498631 638506 566545 645377 645430 733709 17567 448408 1878251 1282764 6332581 270983 313890 1353715 733747 364925 2887344 732909 345917 3307363 327138 872851 98012 3658241 6340968 4554188 918118 3564580 
132,366682 5097830 1778747 5397300 5096547 5443089 5097148 8760193 7789368 6576711 665969 5955748 5096564 4110006 24563 105010 880564 165865 1875626 202306 1729831 625089 2544406 115795 4070337 1133914 5650209 8750921 1394542 165863 657860 806162 
133,2834 6886030 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 4356789 3625612 5582330 
134,3027049 4189406 2329138 8405153 7481886 3147034 7825986 531384 727839 65287 829973 1468038 700963 6313261 2808017 5077650 1528407 2109280 2421416 7341568 36289 6504868 1488258 7853422 4371262 1474963 7443288 1455840 54624 1352743 2734419 4084357 
135,573044 3608186 600510 4316541 3020413 13440 936062 6989504 6921814 1136282 7356695 2598152 859873 2471077 6989514 1042889 1028210 6145018 2324791 324946 2728766 7214222 1613347 5473172 975672 401913 4942741 1233566 7192008 402000 314002 324179 
136,142251 347190 1775534 4451705 377187 350000 8668823 1965852 2099026 2098862 7201410 1999843 3621194 884906 146173 151755 8669014 2931275 1582987 50837 259188 465418 256790 1973621 4519829 2303114 4466083 367411 4082298 7304873 1798067 5103277 
137,1526104 4905967 1526086 1309590 8446462 1547277 11343 132411 5950874 4986994 1255684 1880032 1030177 7879404 1688458 303630 433800 125591 4894428 7962112 981705 5637570 4985796 309837 7999920 367754 351634 307103 6227391 349094 298435 797522 
138,8381349 7383023 4113510 2498659 2424402 8403047 6889846 1635917 41275 4932890 8778209 8351686 4717119 4462271 600562 596142 2720661 2725888 8047063 1527910 8047090 585258 4419650 3175406 5384666 6139808 1240009 646998 8868937 8844508 4554068 4890341 
139,80885 5461646 7754337 7754353 5451191 5576442 4318290 7936242 356908 28824 8804576 4944113 621477 4481943 914679 6591387 5458550 1168337 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 
140,531384 727839 65287 700963 6313261 5077650 1528407 7341568 36289 1488258 4371262 1352743 1474963 555150 5610656 3152438 5343797 5857977 1485943 1058792 8982496 816649 7274985 757260 739055 3055905 344119 7446575 8931361 714170 7447233 67494 
141,5153727 2766108 6318242 5644073 6317628 983255 7433294 6472704 2558909 27881 4544643 1261610 593556 1876236 1407145 3019189 444351 874755 239051 194814 4332671 4985017 110456 935677 1041121 863414 37509 1065423 4852471 8611832 2806151 4364047 
142,161775 8225818 6466566 70998 366738 7569674 7557568 1684151 5721463 2162632 8765998 8200918 1965852 1538783 8201024 151755 2931275 7519730 465418 256790 2099026 2098862 367411 4082298 120297 4665732 2297024 4655217 440096 366746 2792182 512508 
143,366921 7395425 167504 8340525 7149205 2210693 5207714 1013832 1538817 2266944 8848238 275255 3791383 6875349 8629126 5251553 2021812 1965852 290311 366907 151755 2931275 5914757 465418 256790 2099026 2098862 367411 4082298 817145 120297 4665732 
144,366889 692899 3635509 87658 1686052 366883 1965852 151755 2931275 1418021 136602 465418 256790 2099026 2098862 1687590 367411 4082298 120297 4665732 2297024 4655217 440096 2792182 512508 2303114 366845 732646 7201410 71272 120343 112507 
145,527780 367415 3608326 3411621 8904768 367411 1618835 1965852 151755 2931275 465418 256790 2099026 2098862 512498 4082298 120297 4665732 2297024 4655217 440096 2792182 512508 2303114 366845 732646 7201410 71272 120343 112507 9236643 56618 
146,152560 366789 232469 5395372 8830423 3203702 8830794 1153510 7487732 6629156 1965852 511505 257156 4906112 1146061 151755 2931275 1701912 465418 256790 2099026 2098862 367411 8941926 717948 4082298 6994220 120297 4665732 8566708 2297024 4655217 
147,366974 87673 4427281 651143 1965852 151755 2931275 465418 256790 2099026 2098862 367411 4082298 120297 4665732 2297024 4655217 440096 2792182 512508 2303114 366845 732646 7201410 71272 120343 112507 9236643 56618 509054 1458151 151655 
148,308030 6967376 227862 3613914 3279691 214645 1069729 273961 3613866 3126949 2669906 9235835 6033145 4659302 1965852 8049678 151755 2931275 465418 256790 2099026 2098862 367411 4082298 120297 4665732 2297024 4655217 440096 2792182 512508 2303114 
149,366817 926057 5240058 3301786 1204563 6170354 71868 1678674 9185312 7265654 8653670 4652130 2357519 182035 7805930 1965852 6217153 151755 2931275 4648131 465418 256790 2099026 2098862 367411 4082298 4749946 120297 4665732 2297024 4655217 440096 
150,2514502 2309641 2294213 6420466 389434 604436 4483307 392246 8806 1156395 2272616 2852914 1549153 7124975 5643548 79823 5281776 6644200 4153836 1892174 381781 380946 1180104 1181710 5077103 8969 2311212 5597233 121684 986899 5967653 289137 
151,41670 773331 6329408 2416004 296345 209149 2411968 6474747 7046114 41644 8672666 1011239 8550788 4591129 450645 7665521 801688 8531196 44963 7065096 41774 2442538 1250065 7066458 7045231 305233 200350 3618861 7045695 7059174 1384906 288758 
152,7000440 172052 7978542 1418301 1009736 247403 13849 1006255 7823941 1174944 4431698 5627039 93687 390932 8805395 386390 270183 7626639 719705 5589062 8382780 4296555 1413598 8741458 35180 971188 270124 4830289 1424262 6510526 596142 3029912 
153,208566 80014 155435 3534935 803410 526121 1013513 4685321 7915 8444655 2781617 2061678 7059661 475102 801322 2137315 6915748 3224709 7994585 5041711 1831103 5415747 5415790 5417217 8145118 5879522 257716 4883704 4996082 444938 7167883 3833480 
154,387413 538260 224194 93662 1091221 1672295 7647718 2411733 5095482 1092225 84838 2321271 17801 120858 7194649 263818 1845027 4002448 5443828 243519 1093355 3006724 6513202 4277038 362412 4966212 7336471 87606 7436869 5006835 307632 8873507 
155,99665 38155 1577014 55708 1277652 596142 2720661 2725888 61893 8047063 2427 8805220 8047090 23062 108112 2422832 7007378 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 
156,6431929 8267055 2319109 9039940 1483174 4895591 1828253 6932086 1440 1743552 3784473 2678 7138672 2130241 1128256 1722431 2133391 2130045 2130050 6030210 3388608 2447192 1365041 8464909 2552906 5776171 8270695 131191 2130294 5455625 2042843 5779335 
157,1968476 53212 6184906 8841322 33140 509361 5699227 808224 15130 1415757 9853 5072440 120457 94480 3029839 9840 2482150 1828497 9845 638441 615043 1729034 6101955 7791275 1966409 5074784 6099643 37108 75215 7407172 6191958 42716 
158,873038 1035460 5542531 5165584 5542152 5172911 5543526 2332938 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 
159,4433641 4417748 1244184 3083599 839851 60311 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 
160,5628324 1071375 5884656 5605182 5568087 4428395 430917 5201390 4760432 2429513 1420808 6117124 6621217 5067470 6612040 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 
161,4190775 4258302 2577413 3187966 4490700 3947823 4183108 2726156 31959 8711434 274411 4490676 3034408 2604148 4208188 3651075 108442 1855444 6140421 5626686 1343183 7797373 955195 1128060 3423762 613995 492095 4933490 947480 5095283 1436431 800632 
162,281147 5912455 273467 5689081 47317 1895273 1302199 8999414 4391707 654898 9121786 3506134 1885761 7208898 69719 116400 214330 365941 10016 8575905 9023546 8540019 798179 4598765 918674 592250 4957 29916 745405 9182954 3587734 3363988 
163,1362586 4907661 721166 1362568 974690 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 
164,1061886 1182240 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 4356789 3625612 5582330 
165,119711 28365 3886067 34076 3311237 93674 1768281 92084 5403541 186786 1761541 1080312 198252 35686 84838 1240988 57177 93854 135673 15818 575248 5284423 1767451 36900 1682787 1693217 7457937 110068 4403362 252914 2154344 453484 
166,5432962 1596337 89089 2356616 8824826 783343 855731 1915935 2350654 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 
167,136163 7873713 9210 8960862 706992 78184 6178957 240861 7045052 5517770 7757779 5395123 2481298 5356017 214093 8327626 1065924 9097157 1845150 43101 342216 5302117 7654199 5939326 4859113 573712 5380360 944178 2049686 421087 5939293 9022252 
168,824112 4423325 5361258 1978970 7817612 591866 3576995 2252453 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 
169,3184271 3457 11496 4601660 7311415 8641689 1233005 3541633 3344358 8719132 925946 562806 3196757 7672331 1515635 1527560 4524937 860661 1231618 5655316 384757 2795300 5500915 8680012 1311406 691785 8083696 27657 2730821 4848652 173094 329309 
170,5210891 6175277 1222502 223289 1213062 697736 644369 52239 3505 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 
171,5152624 5818787 5133894 5306580 4409788 5634504 6570062 1640551 4948169 1831262 1640795 5425605 5138521 5153845 5133080 5425604 5446667 4706691 19695 8710771 1577528 7230839 1104928 2963152 7220667 5184188 900702 5256511 2309334 2276363 2397402 1274051 
172,21412 1964159 2047639 1512 1763222 29312 3494 47944 23314 23316 29263 25034 29311 29313 23320 355427 3496 23423 23317 23311 23310 24497 23309 19387 23411 2417809 23424 1098591 23293 23421 23308 23418 
173,4467760 292536 2495402 3468129 89327 357067 6873981 7332210 8261292 5533451 145821 6933155 368481 7140368 7837356 2895508 10870 236782 7657589 5814436 8533880 7766096 7063624 229740 5228926 6549 1352680 211062 1269536 255350 5157183 878880 
174,35518 2490241 26848 6519296 846278 43810 524827 6106577 909741 7324666 241328 6378410 241280 241227 162340 189524 6592684 8699066 2377867 266834 6970498 2351394 3928219 1340687 6509319 4258623 241290 2594615 3947022 7340436 241337 7497460 
175,21412 1964159 2047639 1512 3496 47944 1763222 29312 23314 23316 29263 25034 3494 29311 29313 23320 355427 23423 23317 2417809 23311 23310 24497 23309 23411 1098591 23293 23424 23421 19387 23308 23418 
176,1061495 345986 27026 952061 6003712 4992725 777735 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 
177,2928462 6544886 8690932 7094911 8694292 8694323 8691241 866146 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 
178,152325 5665 427969 8693443 4032999 6282962 6282950 6239632 153205 6281949 4034185 6153868 6321723 6279877 6292848 2204760 6239604 6158439 3322676 531437 2593746 6281935 1620689 623523 1753113 6427733 246157 6234226 6165787 6299729 677816 4630980 
179,240802 5113666 2362400 696014 4945959 76 231252 669149 6008441 2415562 7769063 7751551 5115371 11433 1649002 143494 203925 6903367 5436640 4409650 160 23099 4965114 1159100 5069018 8936426 710837 1396189 5978323 9180383 8769581 7771602 
180,4690492 650910 6392865 2712759 4201165 4535641 7053505 1381540 34574 5578189 2712010 4202457 289310 289311 4202282 1533587 2108158 222392 8461694 72154 223393 8774970 241700 4102565 7069359 9202748 1767133 2461448 199927 6469176 7427151 11412 
181,4659303 44881 1858374 691477 4422271 3175600 5547213 7385981 2317000 705608 499385 4655217 5860571 6341347 1741511 6373352 5755882 1113402 6197455 5976706 226577 7759428 5358081 8483623 516009 6864433 1394737 450574 4073236 3222666 8705064 2316975 
182,841430 172735 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 4356789 3625612 5582330 
183,488171 64480 4441442 6306789 1248185 5207739 1529307 257467 5856515 3112515 339145 6242434 6487977 6934271 552954 1010037 483743 9183006 856909 610813 3783 753697 6247386 8689199 1153874 7698774 174448 1256589 2486654 714198 8229315 5535800 
