ID,rel_docs
134,41530 1241353 6142813 1861142 4899741 44757 1437171 7428327 17298 6192598 6197079 3629571 1838885 322058 42932 5244344 3557649 7312207 42554 6829099 3707323 8147465 5646153 4160667 230265 42740 42742 7705413 1005041 6224820 4601570 4772103 5683470 5852649 4658546 5598435 1577939 21945 7494680 7065065 2151782
135,582 7318183 7256264 1767217 2888583 675876 8340605 3033596 1679952 671277 3054248 4098385 2397722 5027267 8561317 1315838 272875 715907 61985 1383993 4484746 1613951 8537115
136,568446 54640 106050 6408115 2082051 6999282 4530068 8392271 5117272 4437156 6627588 8392077 6854070 1042344 406514
137,478359 13709 2365970 927256 6383371 7799425 8432331 9025200 5726715 7904114 445681
138,236581 3691726 6117298 6228600 4285518 6024694 5239754 6004573 46997 1756127 714080 8754110 5390241 2816359 5844512 154269 156030 2098101 94320 1566553 4863344
139,525995 208884 866893 940048 33096 5082803 7672486 175794 7626261 171200 6289961 4902456 4123397 3730348 7603237 1192910 2203352 9108335 7247942 7249299 1187723 7087614 2364300 5638660 6586991 8712327 2158659 6824068 7257560 2825088 7860832 2098169 1200542 1365984 7469863 970989 722354 4227424 5823562 24967 1361999 1194190 126903
140,79680 6105199 4530359 4528917 4531252 4512545 4519076 4542042 4539826 4521993 4534422 7210109 4526599 6487950 4542222 4524683 5147632
141,19181 7926878 3724665 9131886 6193679 9117232 9146763 6443008 1794056 34063 6094356 723493 4562187 2579556 7768064
142,18265 19348 8970858 6193679 9117232 8479807 46767 8608710 7190037 725631 5453541 2154470 6177992 3572808 2765166 8747196 2721314 1521220 220300
143,387705 7357270 4453251 5322640 4222352 5931212 5585772 2521377 6077090 1020571 8577873 5902058 7232351 5902940 755758
144,4693 835837 42618 231406 271912 53927 436991 125533 7524878 1539279 1081007 6975984 4454519 5595730 4440363 510046 2006047 6209570 7928930 2713916 5282739 5540470 4070633 4785382 5207107 966309 6253673 369748 4285936 98826 1814999 4969877 1072494 5030479 4202562 4833324 380305 6407298 2341477 4985048 1878232 4115282 1176678 5191906 6842181 8978075 7270753 7184480 4241276 1056050 2785612 7527042 1059606 8759954 3542738 636963 2744787 4467686 4272760
145,201399 6282271 7973787 8363504 7275061 8563527 934482 1758014 564056 564064 519263 868440 8029412 134864 2392597 7058079 5004715 5708428 859407
146,564 178813 11371 196200 1549153 2724736 1386589 5929537 1064018 7618901 321448 5825485 2618853 6340133 76909 3875258 1040587 4175248 3200555 7893657 6544895 669001 703455 14071 27566 126705 1162613 381436 6952753 7610992 300545 1398171 63595 53979 16818 328958
147,30289 461097 8918980 6630921 5999010 8731015 4220543 6628223 8021237 6622040 6245918 6945173 6823155 6822923 6977712 8475143 233031
148,1862336 308648 3116443 1285983 8709250 181043 326039 1523915 906506 9117957 4628984 6363569 516879 5000947 7272302 4401587 6042154 4900725 1303662 81978 6455668 5917691 96133 4079473 9185723 666965
149,67368 5293321 5678562 611608 5927925 8794444 5695649 350505 7284915 4074833 1040814 8820196 32370 1358907 7314545 5678498 6121268 3966287 5811437 869212 8835545 1896794 125119 246989 529798 3653584 46535 132401 45542 5695435 7899726 5506506 5698678 86298 8733474 8718683 7272807 7419437
150,15455 6978765 8370004 6947882 8179034 275699 5535267 751838 1589111
151,9179904 4375434 523228 247415 7494490 1547868 6839821 4572835 4759183 1403542 5901986 993121 4073350 6373056 5934150 227859
152,48680 5199575 4976590 1987293 2593304 7939508 2116875 8541391 2922542 187580 7940326 409401 4125425 589466 3338021 689408 476788 410713 1285278 2514467 259009 2922544 2877888 28369 237267 2746111 2922545 3604943 5014475 2911721 3608267 707049 1795682 2550299 2918992 706862 708126 1198377 2875031 5030529 4473 279101 7517835 2682565 2593566 706992 700311 8911 2922466 112325 254514 58532
153,69408 5743815 7354286 2054954 4439439 6620738 2622538 5291410 2627026 441259 3973719 5429057 6211064 671634 5217716 633924 3973630 3497968 1889980 768011 34720 1015101 215412 991132 912068 5191353 3966730 56 5419702 4270548 3955965 3966745 6467748 1278301 6512646 8666788
154,58273 5131137 8557151 4116850 5024924 327506 4313246 698338 3180849 2444446 8978671 6321347 1066847 1066858 1066887 5205027 767696 2330327 5517757 7366975 6555166 7479841 6486776 5881534 8783751 68034 5066792 6931549 5683980 6087906 5694316 7006440 5626303 4435035
155,823 5318813 5446018 8694638 4481606 4550642 4550139 972489 4542854 6559849
156,738605 737207 1284388 7549634 7392210 8830573 554391 3933082 231999 197049 781146 864460 5797158 583681 372107 840161 1967739 784445 846684 558120 555406 2412314 730869 927687 812359 1072846 710095 109915 476740 86548 95057 873695 246204 840040 7651618 7651717 7387446 7379413 2375148 7651440 4234126 716745 2590894 845164 755854 5332676 2772872 2861824 411219 458593 1702902 2622448 3837606 739719 373170 372766 506685 1570031 7454657 4908451 7719588 8940120 6317872
157,37699 4464923 2366473 2367151 8810795 1713658 562733 4902569 3004205 199927 157395 4892719 162369 314601 1695403 3140020 923227 6292786 2145904
158,24657 20333 1817877 4586562 5551714 4915569 3077876 8963043 23458 23397 23401 23320 23404 23310 23446 23455 23293 23439 5362843 23456 3823657 23443 23466 23309 23470 23433 23395 5006681 23316 23444 23403 4690105 725712 23425 217051 23311
159,873695 1892657 5590908 1892656 4771686 6547903 554391 3933082 231999 197049 781146 738605 864460 5797158 583681 372107 840161 1967739 784445 846684 558120 555406 2412314 730869 927687 812359 1072846 710095 109915 476740 86548 95057 246204 840040 549726 4234126 716745 2590894 845164 755854 5332676 2772872 2861824 411219 458593 1702902 2622448 3837606 739719
160,746726 5915969 1412284 5608304 5375180 5773593 4126330 5887037 468917 881769 129324 5915773 4665029 6404557 1502849 5771769 4897371 6506980 6157338 6382505 5533945 5863491 525243 6156327 4663615 5578780 6157669 124488 4898292 5898989 5373832 4732553 5561384 2474476 4967844 1927008 5532960 540736 6507119 4803761 4389923 6469654 6935671 5047177 6209829 881357 6507367 1335147 5552535 5046664 6516020 6384052 6147178 6507319 4342251 5373792 5534412 542156 4667988 542383 4809047 5533502 4667952 4663535 4897320
161,135618 338328 338334 338276 338281 1300433 1349229 4399405 8680825 7593994 6275847 5496362 2775929 3111715 1385634 8250337 5615022 5133965
162,57881 7271945 4888611 785518 4774560 281170 4774568 1124108 2402080 619122 1976164 4351811 4522935 45535 4073767 6502938 98184
163,849886 583663 435400 7375209 6608744 4231993 6061563 6506710 8190584 8664319 1843186 7680821 7334163 5864780 5497332 69412 5129441 2626701 5625487 5802237 6967077 849901 7986582 3582257 366483 5878935 7833878 6052723 7040786 4412880 7989668 1702183 5692754 5561929 4471510 7376716 8436887
164,51933 2331608 5056605 1385312 876098 5656735 445741 409493 1732668 1866762 8754249 8242140 3072190 5550976 8847556 4011950 5852344 7714366
165,312767 337887 5156540 4203950 8565358 8234003 6215539 3133012 6156748 1507685 4461823 158278 4685946
166,31230 2488414 2488450 26392 26397 351762 2486146 8841928 2022192 7475425 1546105 7995167 2953213 7623076 2879891 8508786 6582783 217029 1391028 27877 6584054 2070828 872523 6530823 8359723 6312004 500240 5489874 7450271
167,103642 991 6875539 8938130 9177193 35403 237726 8995767 3182395 2319745 6307104 697289 858581 4232110 5354592 4214082 1964101 6856256 1876331
168,3611261 839851 5639609 5639698 1760474 5667184 2310080 3663976 5639764 1887792 4207863 4058047 2310074 2002578 5256954 8780272 4214307 4126045 1244184 5639735 4628285 3661122 6025830 26947 5254217 5216406 4980787 5670843 5644957 2568818 2467242 4077881 8486703
169,7518 4891471 37533 1551263 2122342 1362046 6404475 638784 1521220
170,1020750 118885 135722 8312 1464835 168633 7215347 2772738 1020765 2122342 6342477 7905484 1116565 8799560 2563068 1422602 1863696 678568 6392164 1864707
171,14118 8621003 820 104813 9144569 3883121 178499 473892 692992 5073312 869553 427641 390117 2009208 5464409 4497650 6100984 23271 200519 8400471 6834208
172,985881 474117 7874450 263700 5420297 1434824 9189434 4691276 1669699 5901138 675592 4746147 5128698 6463839 860923 4486941 351064 4266589 1517381 754357 1985771 5823836 5220774 8579983 5950324
173,324900 323266 68462 246964 432584 7372463 7377515 3677490 8820196 13110 7376331 8764713 7790657 8374873 5506506 385316 8758821 6214889 7197850 4986874 134256 7655430 1562789 6250454 173182 96352 2208374 7418376 266505
174,466913 5888347 108617 203128 5869252 467338 1912011 7870330 484711 6131697 611794 5869463 5022004 7688436 5074003 67077 6448398 5870840 4202085 5911803 4298809 5242917 8397089 2548410 605032 5915966 5891296 1818583 143337 6572791 2949298
175,5392 7915385 8487532 7946676 189428 15010 73338 2853376 9185283 309652 5207563 1458767 7946573 1317098 8332893 887182 1797807 349417 1412400 5020498
176,2113954 11770 8346128 7379355 5118266 5834691 4200148 5429506 171181
177,795839 1501667 6998810 138670 8443497 431029 4314686 5117034 5212904 637394
178,131535 6413263 238913 1535039 1150478 4266606 269012 5189867 17801 7216480 1601556 6918405 8830423 1878411 8455159 5237208
179,100899 9232 6850436 2034707 8678598 8396910 4567874 4862288
180,14027 5278345 6087925 8901496 6066224 500991 5384193 574402 6180427 5413739 1494994 7569234 947439 334018 8122956
181,12100 53192 292662 2023653 4434937 7565051 8974802 8594115 2531143 2596706 5754076 2582247 6643192 6529313 6143822 4739891 7356624
182,212646 1657165 9206726 1560746 1632 3624914 3885774 112220 14926 3519165 146173 3624923 3624872 3624885 754515 5643128 418732 511075 7022797 693701 2204188 4871771 830356 834781 8797673 6169019 7543795 3076819 3510137
183,10634 5460845 160 5123734 694075 6946400 90275 4885665 152761 204579 7282708 12145 781119 533595 1746469 6464410 8936426 1080093 2413304 5978320
184,137245 1869545 275700 1825253 86911 924226 32462 7379466 8692502 6953732 3917403 4305293 1905965 645493 5823960 8100354 4274195 4401780 4523867 4190632 8461713 1771393 180339 2895842 112865 6893852 3908902 5291410 267755 4015401 6426151 4257423 3961369 727999 1039932 4305286 4239862 1416710 6222270 88684 8247755 86754 502954 136273 112861 261499 572135 942525
185,2138822 5066234 3390628 5168826 5200878 6530187 52715 754189 139338 1298826 6426532 5201588 5180107 3045510 1847213
186,222398 675227 102200 8669594 5023887 8976854 677179 1632 251299 675205 6831841 676062 5648064 4236061 677272 138623 6048028 5929806 1112099 2189475 942630 6919617 305363 5643128 418732 511075 7022797 693701 2204188 4871771 830356
187,57963 522017 6139670 522019 4564251 522018 4646961 4391928
188,345862 3679188 8692124 8679721 8679756 8679677 8693676 2883482 8656819 8687686
189,121507 130919 8493451 7825813 5323367 8476065 8566318 4845318
190,41361 4077738 7874323 4257386 637409 6956182 3163725 3979556 1980366 7539653 1505661 8831068 41445 4320772 1726269 41357 4079507 3271506 5841566 831433 2559670 8323815 8766438 370552 776702 7663615 4273182 951368 7973529 3966518 7570865 4180645
191,55537 4687768 5118470 8799473 1768441 8620457 5702538 5350534 5348189 6577898 905536 5350548 5277356 801496 6506109 5348179 810300 1768388 5350558
192,1911 6302365 1676725 5089951 8699246 117761 62357 6582933 6610612 5344141 41057 6326475 7950517 9134138 6302380 937311 1416213 617836 5098494 9124059 1082011 222498 2373765 8483916 4501506 8181923 9134111 5228036 8339608 7933486 7638634 1188043 5922483 154571 1448137 2255839 5683907
193,56886 134502 56864 644739 1576738 8320730 8990986 7215304 8862031 183512 25149 1716134 1595671 19570 2959906 8909594 5595894 4092214 3486869 1130969 236882 2640392 1291674 547968 9236245 233866 1587070 3212999 4073767 4218
194,4454540 1840740
195,24956 1410094 5400064 2957870 5907003 4049650 1642362 4931633 571576 3339454 7746378 35185 6250141 8772256 8278097 8616395 1530137 7333245 34149 1427072 7225798 5558080 1631658 19697 1497617 5929491 7698786 188235 8698388 6558823 6209629 5005442
196,212600 212649 3090937 7211959 1820643 6067837 1472302 2215466 3779414
197,53032 53201 4879030 1314 2548208 235097 6042385 2525253 4212567 197158 7758774 1550920 1396961 3030294 5071717
198,73459 5523166 45976 8069874 5571193 955060 6560119 1582371 7518217
199,2795 86419 4233274 329479 185017 610001 548776 7510564 193 6883591 9119449 792706 1213062 5617450 5810152 1692423 8059228 6257253 4606947 8801258 937177 8609943 1516452 7741 1415027 163 11392 9125053 101635 705744 33138 230164 766723 1181401
200,109792 4190750 2793091 755854 4562580 745809 4190743 810563 4719208 4190741 884068 6611729 725355 8702436 259873 163058 6972076 9002695 8174495 4190774
201,23139 758786 404892 806752 996105 4532755 2331104 2305672 7802765 452752 9019993 23140 8610145 4314881 3074453 2534191 5323913 182642
202,115069 115339 8943455 8944112 8941065 8941063 5203365 8837391 46875 1509622 8843000 6239726 8837715 8941464 6958460 247730 8703586 8944120 8944072 8941053
203,1665 8220342 336801 553842 8658649 103945 7655965 399072 589098 197726 465833 2830070 4732785 7061600 7519990 6266521 294584 6002813 6149059 9153218 1431579 338312 2987 54563
204,271586 1916259 271556 271541 6142266 271605 6493851 2022470 271612 2619993 1807637 4621518 4484343 4864351 8600233 6520281 8600228 6461115 5272225 6839716 271579 271601 5154942 4641199 8210558 7077015 6898135 271618 2464718 8210497 4513941 9073159 4778021 6473136 4515116 6528706 6520235 6532023 8307597 4606675 20165 1911969 1396837 8364721 8033980 4973231 4815545 6530575 6527129 686808 511979 4888219 3588212 6837896
205,3974 1044194 8858538 7485013 65711 2985589 2846471 6297438 7820078 4630170 53375 4399942 6337685 5303742 3047993 1036707 5577748 70400 6017505 603817 4638694 1834626 178660 4458522 8997307 8852733
206,34076 6914205 4049072 738836 5164424 5006835 5164396 84838 646628 437518 7743034 4756850 4174949 1442676 223360 1845027 4597536 2411733 6547135 318617 509187 7572287 527579 11451 17801 8309892 119711 6275847 93674
207,38216 2798871 3185079 4039726 691455 4253282 9144831 699986 6845562 2121328 1120371 3185779 4900636 984260 3168767 657979 4485907 1487563 6597856 984155 865007 707149 1091214 6224630 5117507 4428844 3223316 1353560 2114273 6964630 849718 1487573 677411 733748 2663317 985493 592701 1113837 1607700 4616506 4611829 984234 7195975 626710 2326763 1566854 710837 1092826 367316 3874601 251044
208,51873 5423941 8103075 418302 94284 156195 52329 171743 140476 194111 91199 2172312 2987957 1391157 21579 6831851 6417838 348149 5819226 148363 52299
209,7375181 179286 9125815 3167009 769904 7281240 938047 523953 2095360 5426516 769943 1793774 6466631 94532 5923910 9199598 1848877 3847219 1050168 769829 1490807 6821703 781198 1592680 4308159 3212719
210,85311 4551752 7766345 1095133
211,30452 321788 6994456 5988853 5362619 4902995 4912146 999070 8314915 896390 7062064 70494 422936 996 3946412
212,31738 4791993 1460257 4861042 8650631 237832 3552864 7705621 8598828 434596 6378060
213,4157917 223680 843484 4075787 8567027 7261013 8943738 8342939 8769672 8460138 1677910 5904977 8469561 8418853 7730232 8634899 5417634 6296477 8402420 7417361 6557854 3014759 2772664 872131
214,15998 8156964 7284164 3625456 6447758 979616 5661542 509684 2427520 2425205 3846380 5931103 6565344 348415 176275
215,9761 30313 9760 73737 3657244 3155648 8343573 528709 2493634 2607925 33713 3156411 627567 6269278 209358 740927 5037851 385082 11503 513020 73524 8260403 1065163 156391 1081863 1926147
216,48256 66194 393614 2313256 6388868 8564253 15032 578225 577798 574894 7810723 575041 1297648 19159 1065562 6101770 6460732 1837369 1403320 7075629 6876986 4033226 353366 8003013 4386206 1176561 4572670 6014012
217,190957 884251 1304640 486 19604 8644171 893551 7326514 8045695 7158485 5148829 7256633 8959091 5915782 5919254 5996277 8841271 6198838 2406390 694396
218,66380 2538964 4999946 4779057 2418806 4670581 3177435 2536165 703397 8580704 5865473 2538990 23399 2100708 2532307 355427 3570133 6436683 515766 23406 23404 6443035 74841 790621 7308586 2532482 2535381 1465222 2529652 198129 821383 4782847 2527789 8490527 8467375 1457921 1189986 2532415
219,24952 4853786 976564 1384800 5031609 3265661 7120294 1239454 2295399 35191 5831397 1396537 5483208 6479511 2870874 4611494 2820164 7226069 1935822 8594193 6212268 19701 756090 8963043 23458 23397 23401 23320 23404 23310 23446 23455 23293 23439 5362843
220,24930 5440718 7847153 696147 2979916 3277710 5197343 8793914 1746235 590037 36222 7614593 2850293 5019744 917729 6227471 4561536 5232172 4764451 19723 5462056 1244175 5924682 1760241 8963043 23458 23397 23401 23320 23404 23310 23446
